event_number,event_text,predicted_label,confidence,pos_score,neu_score,neg_score,valence_event_continuous,arousal_event_score
26,"For Maria, love was irrelevant when her career connections were on the line. According to a book by Frank Sinatra's former right-hand man, George Jacobs, Maria wasn't just overbearing, she was downright exploitive.",negative,0.5599285960197449,0.04487847536802292,0.3951929807662964,0.5599285960197449,-0.515050120651722,0.6048070192337036
27,"She orchestrated what can only be described as a sleazy Hollywood audition, dragging Natalie to Sinatra's home under the guise of a casual meeting. The unspoken plan to deliver her underage daughter on a silver platter, ensuring Sinatra got what he wanted without the messy business of legal trouble.",neutral,0.4946918189525604,0.048660680651664734,0.4946918189525604,0.4566475749015808,-0.4079868942499161,0.5053081810474396
28,"Maria, ever the master manipulator, had already set the stage. She forced Natalie to end her engagement with her high school sweetheart, dressed her in a tight black party dress, and practically delivered her into Sinatra's lap. And Sinatra, a man not exactly famous for his restraint didn't hesitate to play along. Just like that, Natalie found herself ensnared and yet another web of exploitation.",negative,0.5015751123428345,0.05491572991013527,0.4435091018676758,0.5015751123428345,-0.4466593824326992,0.5564908981323242
29,"Meanwhile, her ex-Fiancé, heartbroken and blind sighted, was left in emotional ruins. The devastation was so profound that he attempted to take his own life. Yet another tragic consequence of Maria's ruthless schemes.",negative,0.9431490302085876,0.0038451110012829304,0.053005922585725784,0.9431490302085876,-0.9393039192073047,0.9469940774142742
30,"From then on, Natalie's life included a shadowy entourage, Sinatra's men, who followed her under the guise of protection.",neutral,0.8858866691589355,0.03942542523145676,0.8858866691589355,0.07468786835670471,-0.035262443125247955,0.11411333084106445
31,"But their watchful eyes didn't shield her from Hollywood's darker side. When she landed the role in Rebel Without A Cause, Natalie wasn't just expected to act like a rebellious teen. She was pressured to prove she could be a bad girl.",negative,0.5081138610839844,0.030497271567583084,0.46138882637023926,0.5081138610839844,-0.4776165895164013,0.5386111736297607
32,"Q. Nicklaus Ray, a 42-year-old director who exploited the vulnerable teenager, coercing her into sleeping with him to secure the role. It was yet another horrifying chapter in Natalie's life, all wrapped in Hollywood's glitzy facade.",negative,0.8687017560005188,0.00806586816906929,0.12323236465454102,0.8687017560005188,-0.8606358878314495,0.876767635345459
33,"On the surface, Natalie's life sparkled, glamorous parties, iconic roles, and the adoration.",positive,0.8961020112037659,0.8961020112037659,0.1000664010643959,0.0038315989077091217,0.8922704122960567,0.8999335989356041
34,"Beneath the glitz and glamour, Natalie's life was a storm of power plays and heartbreak.",neutral,0.49945759773254395,0.07532630860805511,0.49945759773254395,0.42521610856056213,-0.349889799952507,0.500542402267456
35,That seemed to change when she met Robert Wagner on the set of A Kiss Before Dying. Sparks flew and their whirlwind romance led to a picture-perfect Hollywood marriage.,positive,0.8190039396286011,0.8190039396286011,0.17636467516422272,0.0046313791535794735,0.8143725604750216,0.8236353248357773
36,"But while Natalie escaped from her mother's control, she traded one oppressive force for another. Wagner, despite his public adoration of Natalie, had a dark temper. Accusations of infidelity tore their marriage apart, culminating in a dramatic divorce. Natalie remained silent, letting Wagner's narrative stand.",negative,0.6260730624198914,0.016558295115828514,0.3573686480522156,0.6260730624198914,-0.6095147673040628,0.6426313519477844
37,"But years later, Suzanne Finstad's biography Natasha revealed a bombshell. Natalie had discovered Wagner in an affair with another man. Devastated, she fled home, attempted suicide and survived, but the emotional scars ran deep.",negative,0.6973931789398193,0.016455944627523422,0.28615081310272217,0.6973931789398193,-0.6809372343122959,0.7138491868972778
38,"Natalie never shared her side of the story, choosing instead to quietly move on. She married British actor Richard Gregerson, had a daughter, and seemed to find happiness, briefly.",positive,0.49977147579193115,0.49977147579193115,0.4766966700553894,0.02353191003203392,0.47623956575989723,0.5233033299446106
39,"That marriage soon fell apart, leaving her single again, but seemingly stronger.",negative,0.47777271270751953,0.0569034181535244,0.46532389521598816,0.47777271270751953,-0.42086929455399513,0.5346761047840118
40,"Then, as if on cue, she found herself in familiar arms, those of Robert Wagner. Within a year, they remarried, publicly declaring their love ""stronger and better than ever."" Their remarriage quickly turned into a rollercoaster, with highs of public success and lows that plunged into murky territory.",positive,0.8144454956054688,0.8144454956054688,0.17670047283172607,0.008854002691805363,0.8055914929136634,0.8232995271682739
41,"Their remarriage quickly turned into a rollercoaster, with highs of public success and lows that plunged into murky territory. Natalie focused on TV roles to spend more time at home with her kids, while Robert rediscovered his love for sailing, crediting Natalie for reigniting his passion for the sea.",positive,0.5401796698570251,0.5401796698570251,0.4330046474933624,0.026815669611096382,0.5133640002459288,0.5669953525066376
42,"That seemed sweet, right? Until you remember that gypsy prophecy about water, which suddenly makes it feel like a little less romance and more like tempting fate.",negative,0.4422885775566101,0.12450937926769257,0.43320202827453613,0.4422885775566101,-0.31777919828891754,0.5667979717254639
43,"That brings us to November 29th, 1981. Robert, Natalie, and Christopher Walken, a mix of Hollywood elites and awkward third wheel, set sail off the coast of Santa Catalina for what should have been a relaxing weekend.",positive,0.5016586184501648,0.5016586184501648,0.4710472822189331,0.02729407697916031,0.4743645414710045,0.5289527177810669
44,"Instead, a cocktail of alcohol, old tensions, and bad decisions turned the trip into a stormy mess. The trio's dynamic reportedly flipped between playful banter and fiery arguments, but after a day of heavy drinking, the balance tipped hard toward chaos. At some point during the evening, tempers flared and an explosive fight broke out.",negative,0.6673356294631958,0.03325347602367401,0.2994109094142914,0.6673356294631958,-0.6340821534395218,0.7005890905857086
45,"Walken, clearly having no interest in playing referee, sought refuge with the boat's captain, Dennis Davern, leaving Robert and Natalie to duke it out. Other boaters in the area later recounted hearing the unmistakable sounds of a heated argument drifting over the water.",negative,0.5127093195915222,0.027934100478887558,0.4593566060066223,0.5127093195915222,-0.48477521911263466,0.5406433939933777
46,"Eventually, though, the shouting died down, and the night settled into an eerie, disquieting silence as everyone turned in. Or so they thought.",neutral,0.729433000087738,0.11042492091655731,0.729433000087738,0.16014203429222107,-0.04971711337566376,0.27056699991226196
47,"According to the official account, no one noticed Natalie was missing until around midnight. By the time a search began, it was too late. Natalie's lifeless body was discovered floating near the boat.",negative,0.6040003895759583,0.019092213362455368,0.3769074082374573,0.6040003895759583,-0.5849081762135029,0.6230925917625427
48,"An autopsy report told a grim but sanitized story. There were bruises on her body because apparently drowning alone wasn't tragic enough, but no signs of a struggle.",negative,0.7704340219497681,0.016381364315748215,0.21318456530570984,0.7704340219497681,-0.7540526576340199,0.7868154346942902
49,"The verdict, neat and tidy, was accidental drowning, case closed. Or at least that's how those with a vested interest in keeping secrets wanted it. For years, that's where the story sat, tucked neatly under a heavy blanket of silence. Thanks in part to some of the powerful men who had, let's say, left their mark on Natalie's life. Any new attempt to dig into the details was met with resistance and some jaw-dropping apathy. Take the corner, for instance, who reportedly waved off any lingering questions with the ominous phrase, ""Some things are better left unsaid."" And that doesn't exactly scream transparency.",negative,0.5263158679008484,0.04177238047122955,0.43191173672676086,0.5263158679008484,-0.48454348742961884,0.5680882632732391
50,"But over the years, the official story began to crumble thanks largely to the shifting accounts of Robert and Christopher. Initially Wagner claimed that he had no idea how Natalie ended up in the water.",neutral,0.532508134841919,0.023966362699866295,0.532508134841919,0.443525493144989,-0.4195591304451227,0.46749186515808105
51,"Then as if inspired by late night brainstorming, he suggested she might have tried to take the dinghy ashore and had fallen out. Because of course a woman with a lifelong, very public fear of water would decide at midnight that was the ideal time to go for a solo dinghy adventure. Conveniently, the dinghy itself was missing when the Coast Guard arrived, raising more questions than answers.",neutral,0.5266711711883545,0.12260132282972336,0.5266711711883545,0.35072755813598633,-0.22812623530626297,0.4733288288116455
52,"For many, Wagner's revised account didn't just strain credibility. It wreaked of something darker. Why would Natalie, haunted by her mother's gypsy prophecy, willingly climb into a dinghy alone? Not to mention the bruises and the marks on her thighs and shins, suggesting a struggle, as if she'd been resisting something or someone, pushing or pulling her toward the water. Add to that, the wounds on her neck and head, possibly from being struck hard enough to lose consciousness. And a broken fingernail, a small haunting detail that hinted she may have clawed desperately to save her life. All these clues painted a picture far more chilling than an accidental fall.",negative,0.701326310634613,0.01786154694855213,0.28081220388412476,0.701326310634613,-0.6834647636860609,0.7191877961158752
53,"In 2011, cracks began to form in the silence surrounding Natalie's death. Once again, Captain Dennis Davern, who was on the boat that night, claimed that Robert Wagner was responsible. When asked for details, he deflected, leaving investigators to dig further.",neutral,0.5049908757209778,0.017289258539676666,0.5049908757209778,0.47771984338760376,-0.4604305848479271,0.4950091242790222
54,"Natalie's sister, Lana Wood, added fuel. Alleging, Dennis told her Wagner had stopped him from searching for Natalie, allegedly saying quote, ""Leave her there. Teach her a lesson.""",neutral,0.6688365340232849,0.035253267735242844,0.6688365340232849,0.29591014981269836,-0.2606568820774555,0.3311634659767151
55,"Dennis' confession led to the case being reopened, with Wagner named as a person of interest, but any new findings remain sealed, leaving the truth as murky as the waters Natalie feared, her entire life.",neutral,0.6202213764190674,0.01775910146534443,0.6202213764190674,0.36201950907707214,-0.3442604076117277,0.3797786235809326
